2025-05-08 18:07:50,483 - INFO - training started.
2025-05-08 18:07:50,483 - INFO - PyTorch use CUDA.
2025-05-08 18:26:04,727 - INFO - Epoch 35/50	 Step 101/469	 Loss 0.0212	 Time 6.81
2025-05-08 18:26:11,630 - INFO - Epoch 35/50	 Step 201/469	 Loss 0.0229	 Time 6.90
2025-05-08 18:26:18,439 - INFO - Epoch 35/50	 Step 301/469	 Loss 0.0215	 Time 6.81
2025-05-08 18:26:25,248 - INFO - Epoch 35/50	 Step 401/469	 Loss 0.0148	 Time 6.81
2025-05-08 18:26:29,930 - INFO - Epoch 36/50	 Step 1/469	 Loss 0.0182	 Time 4.68
2025-05-08 18:26:36,737 - INFO - Epoch 36/50	 Step 101/469	 Loss 0.0259	 Time 6.81
2025-05-08 18:26:43,546 - INFO - Epoch 36/50	 Step 201/469	 Loss 0.0207	 Time 6.81
2025-05-08 18:26:50,353 - INFO - Epoch 36/50	 Step 301/469	 Loss 0.0171	 Time 6.81
2025-05-08 18:26:57,162 - INFO - Epoch 36/50	 Step 401/469	 Loss 0.0215	 Time 6.81
2025-05-08 18:27:01,843 - INFO - Epoch 37/50	 Step 1/469	 Loss 0.0233	 Time 4.68
2025-05-08 18:27:08,652 - INFO - Epoch 37/50	 Step 101/469	 Loss 0.0166	 Time 6.81
2025-05-08 18:27:15,460 - INFO - Epoch 37/50	 Step 201/469	 Loss 0.0148	 Time 6.81
2025-05-08 18:27:22,268 - INFO - Epoch 37/50	 Step 301/469	 Loss 0.0215	 Time 6.81
2025-05-08 18:27:29,076 - INFO - Epoch 37/50	 Step 401/469	 Loss 0.0160	 Time 6.81
2025-05-08 18:27:33,757 - INFO - Epoch 38/50	 Step 1/469	 Loss 0.0191	 Time 4.68
2025-05-08 18:27:40,565 - INFO - Epoch 38/50	 Step 101/469	 Loss 0.0192	 Time 6.81
2025-05-08 18:27:47,373 - INFO - Epoch 38/50	 Step 201/469	 Loss 0.0232	 Time 6.81
2025-05-08 18:27:54,199 - INFO - Epoch 38/50	 Step 301/469	 Loss 0.0258	 Time 6.82
2025-05-08 18:28:01,007 - INFO - Epoch 38/50	 Step 401/469	 Loss 0.0186	 Time 6.81
2025-05-08 18:28:05,688 - INFO - Epoch 39/50	 Step 1/469	 Loss 0.0181	 Time 4.68
2025-05-08 18:28:12,497 - INFO - Epoch 39/50	 Step 101/469	 Loss 0.0155	 Time 6.81
2025-05-08 18:28:19,305 - INFO - Epoch 39/50	 Step 201/469	 Loss 0.0188	 Time 6.81
2025-05-08 18:28:26,112 - INFO - Epoch 39/50	 Step 301/469	 Loss 0.0234	 Time 6.81
2025-05-08 18:28:33,040 - INFO - Epoch 39/50	 Step 401/469	 Loss 0.0160	 Time 6.93
2025-05-08 18:28:37,748 - INFO - Epoch 40/50	 Step 1/469	 Loss 0.0197	 Time 4.70
2025-05-08 18:28:44,572 - INFO - Epoch 40/50	 Step 101/469	 Loss 0.0238	 Time 6.82
2025-05-08 18:28:51,380 - INFO - Epoch 40/50	 Step 201/469	 Loss 0.0222	 Time 6.81
2025-05-08 18:28:58,188 - INFO - Epoch 40/50	 Step 301/469	 Loss 0.0190	 Time 6.81
2025-05-08 18:29:04,996 - INFO - Epoch 40/50	 Step 401/469	 Loss 0.0208	 Time 6.81
